V	2.2.10	489	ruby 2.2.10p489 (2018-03-28 revision 63023) [x86_64-linux]
M	Complex	i	pub	inspect
M	Complex	i	pub	magnitude
M	Complex	i	pub	numerator
M	Complex	i	pub	phase
M	Complex	i	pub	polar
M	Complex	i	pub	quo
M	Complex	i	pub	rationalize
M	Complex	i	pub	real
M	Complex	i	pub	real?
M	Complex	i	pub	rect
M	Complex	i	pub	rectangular
M	Complex	i	pub	to_c
M	Complex	i	pub	to_f
M	Complex	i	pub	to_i
M	Complex	i	pub	to_r
M	Complex	i	pub	to_s
M	Complex	i	priv	marshal_dump
A	Data	class	Object	Data,Object,Kernel,BasicObject
A	Dir	class	Object	Dir,Enumerable,Object,Kernel,BasicObject
M	Dir	s	pub	[]
M	Dir	s	pub	chdir
M	Dir	s	pub	chroot
M	Dir	s	pub	delete
M	Dir	s	pub	entries
M	Dir	s	pub	exist?
M	Dir	s	pub	exists?
M	Dir	s	pub	foreach
M	Dir	s	pub	getwd
M	Dir	s	pub	glob
M	Dir	s	pub	home
M	Dir	s	pub	mkdir
M	Dir	s	pub	open
M	Dir	s	pub	pwd
M	Dir	s	pub	rmdir
M	Dir	s	pub	unlink
M	Dir	i	pub	close
M	Dir	i	pub	each
M	Dir	i	pub	fileno
M	Dir	i	pub	inspect
M	Dir	i	pub	path
M	Dir	i	pub	pos
M	Dir	i	pub	pos=
M	Dir	i	pub	read
M	Dir	i	pub	rewind
M	Dir	i	pub	seek
M	Dir	i	pub	tell
M	Dir	i	pub	to_path
M	Dir	i	priv	initialize
A	EOFError	class	IOError	EOFError,IOError,StandardError,Exception,Object,Kernel,BasicObject
A	Encoding	class	Object	Encoding,Object,Kernel,BasicObject
M	Encoding	s	pub	_load
M	Encoding	s	pub	aliases
M	Encoding	s	pub	compatible?
M	Encoding	s	pub	default_external
M	Encoding	s	pub	default_external=
M	Encoding	s	pub	default_internal
M	Encoding	s	pub	default_internal=
M	Encoding	s	pub	find
M	Encoding	s	pub	list
M	Encoding	s	pub	locale_charmap
M	Encoding	s	pub	name_list
M	Encoding	i	pub	_dump
M	Encoding	i	pub	ascii_compatible?
M	Encoding	i	pub	dummy?
M	Encoding	i	pub	inspect
M	Encoding	i	pub	name
M	Encoding	i	pub	names
M	Encoding	i	pub	replicate
M	Encoding	i	pub	to_s
A	Encoding::CompatibilityError	class	EncodingError	Encoding::CompatibilityError,EncodingError,StandardError,Exception,Object,Kernel,BasicObject
A	Encoding::Converter	class	Data	Encoding::Converter,Data,Object,Kernel,BasicObject
M	Encoding::Converter	s	pub	asciicompat_encoding
M	Encoding::Converter	s	pub	search_convpath
M	Encoding::Converter	i	pub	==
M	Encoding::Converter	i	pub	convert
M	Encoding::Converter	i	pub	convpath
M	Encoding::Converter	i	pub	destination_encoding
M	Encoding::Converter	i	pub	finish
M	Encoding::Converter	i	pub	insert_output
M	Encoding::Converter	i	pub	inspect
M	Encoding::Converter	i	pub	last_error
M	Encoding::Converter	i	pub	primitive_convert
M	Encoding::Converter	i	pub	primitive_errinfo
M	Encoding::Converter	i	pub	putback
M	Encoding::Converter	i	pub	replacement
M	Encoding::Converter	i	pub	replacement=
M	Encoding::Converter	i	pub	source_encoding
M	Encoding::Converter	i	priv	initialize
A	Encoding::ConverterNotFoundError	class	EncodingError	Encoding::ConverterNotFoundError,EncodingError,StandardError,Exception,Object,Kernel,BasicObject
