class	kind	method	file	line	since_attr	until_attr	real_first	real_last	real_via	db_first	db_last	current_since_badge	current_until_badge	expected_since	expected_until	verdict	note
RubyVM::AbstractSyntaxTree::Node	i	last_lineno	RubyVM__AbstractSyntaxTree__Node.md	70	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	
RubyVM::AbstractSyntaxTree::Node	i	type	RubyVM__AbstractSyntaxTree__Node.md	81	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	
RubyVM::InstructionSequence	s	compile	RubyVM__InstructionSequence.md	21	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	new	RubyVM__InstructionSequence.md	22	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	compile_file	RubyVM__InstructionSequence.md	45	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	compile_option	RubyVM__InstructionSequence.md	68	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	compile_option=	RubyVM__InstructionSequence.md	133	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	disasm	RubyVM__InstructionSequence.md	159	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	disassemble	RubyVM__InstructionSequence.md	160	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	s	of	RubyVM__InstructionSequence.md	216	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	s	load_from_binary	RubyVM__InstructionSequence.md	259	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
RubyVM::InstructionSequence	s	load_from_binary_extra_data	RubyVM__InstructionSequence.md	275	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
RubyVM::InstructionSequence	i	inspect	RubyVM__InstructionSequence.md	289	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	i	disasm	RubyVM__InstructionSequence.md	301	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	i	disassemble	RubyVM__InstructionSequence.md	302	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	i	to_a	RubyVM__InstructionSequence.md	321	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	i	eval	RubyVM__InstructionSequence.md	430	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
RubyVM::InstructionSequence	i	path	RubyVM__InstructionSequence.md	438	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	i	absolute_path	RubyVM__InstructionSequence.md	469	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	i	label	RubyVM__InstructionSequence.md	500	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	i	base_label	RubyVM__InstructionSequence.md	541	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	i	first_lineno	RubyVM__InstructionSequence.md	580	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
RubyVM::InstructionSequence	i	to_binary	RubyVM__InstructionSequence.md	602	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
RubyVM::MJIT	s	enabled?	RubyVM__MJIT.md	21	-	-	2.6	3.2	direct	2.6.0	3.2	2.6.0	3.3	2.6.0	3.3	OK	
RubyVM::MJIT	s	pause	RubyVM__MJIT.md	27	-	-	2.6	3.2	direct	2.6.0	3.2	2.6.0	3.3	2.6.0	3.3	OK	
RubyVM::MJIT	s	resume	RubyVM__MJIT.md	37	-	-	2.6	3.2	direct	2.6.0	3.2	2.6.0	3.3	2.6.0	3.3	OK	
RubyVM::YJIT	s	enabled?	RubyVM__YJIT.md	41	-	-	3.1	3.1	direct	3.1	4.1	3.1	none	3.1	3.2	MISMATCH_UNTIL	real-build-gap:YJIT-disabled-in-prebuilt-3.2+
RubyVM::YJIT	s	stats_enabled?	RubyVM__YJIT.md	55	-	-	3.1	3.1	direct	3.1	4.1	3.1	none	3.1	3.2	MISMATCH_UNTIL	real-build-gap:YJIT-disabled-in-prebuilt-3.2+
RubyVM::YJIT	s	log_enabled?	RubyVM__YJIT.md	66	-	-	-	-	-	3.4	4.1	3.4	none	-	-	DOC_ONLY	
RubyVM::YJIT	s	reset_stats!	RubyVM__YJIT.md	73	-	-	3.1	3.1	direct	3.1	4.1	3.1	none	3.1	3.2	MISMATCH_UNTIL	real-build-gap:YJIT-disabled-in-prebuilt-3.2+
RubyVM::YJIT	s	enable	RubyVM__YJIT.md	81	-	-	-	-	-	3.3	4.1	3.3	none	-	-	DOC_ONLY	overloads:3
RubyVM::YJIT	s	dump_exit_locations	RubyVM__YJIT.md	122	-	-	-	-	-	3.2	4.1	3.2	none	-	-	DOC_ONLY	
RubyVM::YJIT	s	runtime_stats	RubyVM__YJIT.md	135	-	-	3.1	3.1	direct	3.1	4.1	3.1	none	3.1	3.2	MISMATCH_UNTIL	overloads:3;real-build-gap:YJIT-disabled-in-prebuilt-3.2+
RubyVM::YJIT	s	stats_string	RubyVM__YJIT.md	165	-	-	-	-	-	3.3	4.1	3.3	none	-	-	DOC_ONLY	
RubyVM::YJIT	s	log	RubyVM__YJIT.md	176	-	-	-	-	-	3.4	4.1	3.4	none	-	-	DOC_ONLY	
RubyVM::YJIT	s	code_gc	RubyVM__YJIT.md	187	-	-	-	-	-	3.2	4.1	3.2	none	-	-	DOC_ONLY	
Ruby::Box	s	new	Ruby__Box.md	55	-	-	4.0	4.0	new-via-initialize	4.0	4.1	4.0	none	4.0	none	OK	new-via-initialize
Ruby::Box	s	enabled?	Ruby__Box.md	62	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	s	current	Ruby__Box.md	68	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	eval	Ruby__Box.md	76	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	load	Ruby__Box.md	82	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	require	Ruby__Box.md	88	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	require_relative	Ruby__Box.md	95	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	load_path	Ruby__Box.md	101	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Ruby::Box	i	inspect	Ruby__Box.md	107	-	-	4.0	4.0	direct	4.0	4.1	4.0	none	4.0	none	OK	
Set	s	new	Set.md	67	-	-	4.0	4.0	new-via-initialize	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	overloads:2;new-via-initialize;real-autoload-gap:Set
Set	s	[]	Set.md	94	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	clone	Set.md	109	-	-	4.0	4.0	inherited:Kernel	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	inherited:Kernel;real-autoload-gap:Set
Set	i	dup	Set.md	110	-	-	4.0	4.0	inherited:Kernel	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	inherited:Kernel;real-autoload-gap:Set
Set	i	compare_by_identity	Set.md	133	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	compare_by_identity?	Set.md	160	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	size	Set.md	175	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	length	Set.md	176	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	empty?	Set.md	184	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	clear	Set.md	193	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	replace	Set.md	211	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	flatten	Set.md	234	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	flatten!	Set.md	235	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	to_a	Set.md	264	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	join	Set.md	273	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	include?	Set.md	290	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	member?	Set.md	291	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	===	Set.md	292	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	superset?	Set.md	304	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	>=	Set.md	305	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	proper_superset?	Set.md	306	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	>	Set.md	307	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	subset?	Set.md	330	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	<=	Set.md	331	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	proper_subset?	Set.md	332	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	<	Set.md	333	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	each	Set.md	356	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	collect!	Set.md	367	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	map!	Set.md	368	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	add	Set.md	384	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	<<	Set.md	385	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	add?	Set.md	386	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	delete	Set.md	410	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	delete?	Set.md	411	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	delete_if	Set.md	434	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	reject!	Set.md	435	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	merge	Set.md	464	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	subtract	Set.md	483	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	union	Set.md	502	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	+	Set.md	503	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	|	Set.md	504	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	difference	Set.md	520	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	-	Set.md	521	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	intersection	Set.md	537	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	&	Set.md	538	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	^	Set.md	557	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	==	Set.md	574	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	classify	Set.md	592	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	divide	Set.md	610	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	overloads:2;real-autoload-gap:Set
Set	i	inspect	Set.md	671	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	to_s	Set.md	672	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	intersect?	Set.md	685	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	disjoint?	Set.md	699	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	keep_if	Set.md	715	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	select!	Set.md	721	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	filter!	Set.md	722	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Set	i	reset	Set.md	728	-	-	4.0	4.0	direct	3.2	4.1	3.2	none	4.0	none	MISMATCH_SINCE	real-autoload-gap:Set
Signal	o	list	Signal.md	10	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Signal	o	trap	Signal.md	20	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Signal	o	signame	Signal.md	83	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	
SignalException	s	new	SignalException.md	26	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	overloads:3;new-via-initialize
SignalException	i	signo	SignalException.md	53	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
SignalException	i	signm	SignalException.md	67	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
StopIteration	i	result	StopIteration.md	10	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
String	s	try_convert	String.md	173	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
String	s	new	String.md	185	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:direct;overloads:2;new-via-initialize
String	i	+@	String.md	215	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
String	i	-@	String.md	238	-	-	2.3	4.0	direct	2.3.0	4.1	2.3.0	none	2.3.0	none	OK	
String	i	dedup	String.md	240	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
String	i	+	String.md	264	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	*	String.md	281	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	%	String.md	299	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	<=>	String.md	324	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	==	String.md	348	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	===	String.md	349	EMPTY	-	1.8.6	4.0	inherited:Kernel	1.9.3	4.1	none	none	none	none	OK	last-resolved-via:direct;inherited:Kernel
String	i	<<	String.md	382	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	concat	String.md	383	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	append_as_bytes	String.md	433	-	-	3.4	4.0	direct	3.4	4.1	3.4	none	3.4	none	OK	
String	i	=~	String.md	461	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	[]	String.md	481	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:6
String	i	slice	String.md	482	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:6
String	i	[]=	String.md	662	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:7
String	i	capitalize	String.md	783	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	capitalize!	String.md	798	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	casecmp	String.md	819	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	casecmp?	String.md	845	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
String	i	center	String.md	868	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	ljust	String.md	890	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	rjust	String.md	910	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	chomp	String.md	930	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	chomp!	String.md	961	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	chop	String.md	996	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	chop!	String.md	1013	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	clear	String.md	1033	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
String	i	count	String.md	1059	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	crypt	String.md	1089	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	delete	String.md	1133	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	delete!	String.md	1156	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	downcase	String.md	1190	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	downcase!	String.md	1234	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	dump	String.md	1250	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	undump	String.md	1262	-	-	2.5	4.0	direct	2.5.0	4.1	2.5.0	none	2.5.0	none	OK	
String	i	each_line	String.md	1274	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	lines	String.md	1307	-	-	1.8.7	4.0	direct	1.8.7	4.1	none	none	none	none	INFO_1_8_7	overloads:2
String	i	each_byte	String.md	1339	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	bytes	String.md	1362	-	-	1.8.7	4.0	direct	1.8.7	4.1	none	none	none	none	INFO_1_8_7	overloads:2
String	i	empty?	String.md	1377	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	getbyte	String.md	1387	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
String	i	setbyte	String.md	1405	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
String	i	gsub	String.md	1424	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
String	i	gsub!	String.md	1512	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
String	i	hex	String.md	1605	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	include?	String.md	1634	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	index	String.md	1646	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	byteindex	String.md	1671	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
String	i	insert	String.md	1713	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	intern	String.md	1737	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	to_sym	String.md	1738	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	length	String.md	1752	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	size	String.md	1753	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	match	String.md	1787	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	match?	String.md	1813	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
String	i	succ	String.md	1828	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	next	String.md	1829	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	succ!	String.md	1893	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	next!	String.md	1894	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	oct	String.md	1932	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	replace	String.md	1971	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	reverse	String.md	1981	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	reverse!	String.md	1990	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	rindex	String.md	2000	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	byterindex	String.md	2043	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
String	i	scan	String.md	2111	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	slice!	String.md	2156	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:6
String	i	split	String.md	2176	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	squeeze	String.md	2272	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	squeeze!	String.md	2298	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	strip	String.md	2332	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	strip!	String.md	2384	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	lstrip	String.md	2441	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	lstrip!	String.md	2486	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	rstrip	String.md	2536	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	rstrip!	String.md	2586	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
String	i	sub	String.md	2634	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:3
String	i	sub!	String.md	2719	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:3
String	i	sum	String.md	2801	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	swapcase	String.md	2829	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	swapcase!	String.md	2842	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	to_f	String.md	2860	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	to_i	String.md	2917	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	to_s	String.md	2974	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	to_str	String.md	2975	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
String	i	tr	String.md	2994	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
