#class	kind	method	1.8.6	1.8.7	1.9.1	1.9.2	1.9.3	2.0.0	2.1	2.2	2.3	2.4	2.5	2.6	2.7	3.0	3.1	3.2	3.3	3.4	4.0	first	last	gaps
Numeric	i	step	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
Numeric	i	to_c	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.9.1	4.0	-
Numeric	i	to_int	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
Numeric	i	truncate	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
Numeric	i	zero?	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
Object	i	initialize	priv	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
Object	i	require_relative	-	-	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.9.1	1.9.1	-
ObjectSpace	i	_id2ref	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.8.6	4.0	-
ObjectSpace	i	add_finalizer	priv	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	i	call_finalizer	priv	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	i	count_objects	-	-	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.9.1	4.0	-
ObjectSpace	i	define_finalizer	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.8.6	4.0	-
ObjectSpace	i	each_object	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.8.6	4.0	-
ObjectSpace	i	finalizers	priv	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	i	garbage_collect	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.8.6	4.0	-
ObjectSpace	i	remove_finalizer	priv	priv	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	i	undefine_finalizer	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	priv	1.8.6	4.0	-
ObjectSpace	s	_id2ref	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
ObjectSpace	s	add_finalizer	pub	pub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	s	call_finalizer	pub	pub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	s	count_objects	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.9.1	4.0	-
ObjectSpace	s	define_finalizer	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
ObjectSpace	s	each_object	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
ObjectSpace	s	finalizers	pub	pub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	s	garbage_collect	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
ObjectSpace	s	remove_finalizer	pub	pub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.8.6	1.8.7	-
ObjectSpace	s	undefine_finalizer	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	1.8.6	4.0	-
ObjectSpace::WeakKeyMap	i	[]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	[]=	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	clear	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	delete	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	getkey	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	inspect	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakKeyMap	i	key?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakMap	i	[]	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.0.0	4.0	-
